EID,Date,Breed,Treatment,Mob,Sex,Weight,PWeight,GrowthPBS,FinalPweight,FinalGrowthPBS,FinalDailyGrowth,FeedIntakeKgd,FeedIntakePCT,Methane,AnimalValue,AnimalProd,FeedIntakeKgdSum,FinalGrowthPBSSum,AnimalProdSum,MethaneSum,MethaneSupplSum,CarcassWeight,DressedCarcass
982 123755321238,14/09/2023,Brahman X,Drench,Back,Steer,,,,536.9228639,0.173316661,0.675274849,8.571313284,1.596377033,177.426185,2255,0.73,1295.783847,-10.16669162,,,,288.4380614,283.1194262
982 123755321238,15/09/2023,Brahman X,Drench,Back,Steer,,,,537.1637862,0.176246317,0.678249866,8.579183661,1.597126218,177.5891018,2256,0.74,1304.363031,-9.990445298,,,,288.5408461,283.2464645
982 123755321238,16/09/2023,Brahman X,Drench,Back,Steer,,,,537.4047085,0.179175974,0.681224884,8.58705588,1.597875073,177.7520567,2257,0.75,1312.950087,-9.811269324,,,,288.6436308,283.3735028
982 123755321238,17/09/2023,Brahman X,Drench,Back,Steer,,,,537.6456308,0.182105631,0.684199901,8.59492994,1.5986236,177.9150498,2258,0.76,1321.545017,-9.629163694,,,,288.7464155,283.5005411
982 123755321238,18/09/2023,Brahman X,Drench,Back,Steer,,,,537.8865531,0.185035287,0.687174919,8.602805838,1.599371798,178.0780808,2259,0.78,1330.147822,-9.444128406,,,,288.8492001,283.6275794
982 123755321238,19/09/2023,Brahman X,Drench,Back,Steer,,,,538.1274754,0.187964944,0.690149937,8.610683571,1.600119668,178.2411499,2260,0.79,1338.758506,-9.256163463,,,,288.9519848,283.7546178
982 123755321238,20/09/2023,Brahman X,Drench,Back,Steer,,,,538.3683977,0.1908946,0.693124954,8.618563138,1.600867208,178.4042569,2261,0.8,1347.377069,-9.065268862,,,,289.0547695,283.8816561
982 123755321238,21/09/2023,Brahman X,Drench,Back,Steer,,,,538.60932,0.193824257,0.696099972,8.626444535,1.60161442,178.5674019,2262,0.81,1356.003514,-8.871444605,,,,289.1575542,284.0086944
982 123755321238,22/09/2023,Brahman X,Drench,Back,Steer,,,,538.8502423,0.196753914,0.699074989,8.63432776,1.602361302,178.7305846,2263,0.83,1364.637841,-8.674690692,,,,289.2603389,284.1357327
982 123755321238,23/09/2023,Brahman X,Drench,Back,Steer,,,,539.0911646,0.19968357,0.702050007,8.642212811,1.603107856,178.8938052,2264,0.84,1373.280054,-8.475007122,,,,289.3631235,284.2627711
982 123755321238,24/09/2023,Brahman X,Drench,Back,Steer,,,,539.3320868,0.202613227,0.705025024,8.650099685,1.603854081,179.0570635,2265,0.85,1381.930154,-8.272393895,,,,289.4659082,284.3898094
982 123755321238,25/09/2023,Brahman X,Drench,Back,Steer,,,,539.5730091,0.205542883,0.708000042,8.657988381,1.604599977,179.2203595,2266,0.86,1390.588142,-8.066851012,,,,289.5686929,284.5168477
982 123755321238,26/09/2023,Brahman X,Drench,Back,Steer,,,,539.8139314,0.20847254,0.710975059,8.665878894,1.605345544,179.3836931,2267,0.88,1399.254021,-7.858378472,,,,289.6714776,284.643886
982 123755321238,27/09/2023,Brahman X,Drench,Back,Steer,,,,540.0548537,0.211402196,0.713950077,8.673771224,1.606090782,179.5470643,2268,0.89,1407.927792,-7.646976276,,,,289.7742622,284.7709244
982 123755321238,28/09/2023,Brahman X,Drench,Back,Steer,,,,540.295776,0.214331853,0.716925094,8.681665368,1.606835691,179.7104731,2269,0.9,1416.609458,-7.432644423,,,,289.8770469,284.8979627
982 123755321238,29/09/2023,Brahman X,Drench,Back,Steer,,,,540.5366983,0.21726151,0.719900112,8.689561322,1.607580272,179.8739194,2270,0.91,1425.299019,-7.215382913,,,,289.9798316,285.025001
982 123755321238,30/09/2023,Brahman X,Drench,Back,Steer,,,,540.7776206,0.220191166,0.722875129,8.697459086,1.608324523,180.0374031,2271,0.92,1433.996478,-6.995191747,,,,290.0826163,285.1520393
982 123755321238,01/10/2023,Brahman X,Drench,Back,Steer,,,,541.0185429,0.223120823,0.725850147,8.705358656,1.609068445,180.2009242,2272,0.94,1442.701837,-6.772070924,,,,290.1854009,285.2790777
982 123755321238,02/10/2023,Brahman X,Drench,Back,Steer,,,,541.2594652,0.226050479,0.728825164,8.713260029,1.609812038,180.3644826,2273,0.95,1451.415097,-6.546020445,,,,290.2881856,285.406116
982 123755321238,03/10/2023,Brahman X,Drench,Back,Steer,,,,541.5003875,0.228980136,0.731800182,8.721163205,1.610555303,180.5280783,2274,0.96,1460.13626,-6.317040309,,,,290.3909703,285.5331543
982 123755321238,04/10/2023,Brahman X,Drench,Back,Steer,,,,541.7413098,0.231909793,0.734775199,8.729068179,1.611298238,180.6917113,2275,0.97,1468.865328,-6.085130516,,,,290.493755,285.6601926
982 123755321238,05/10/2023,Brahman X,Drench,Back,Steer,,,,541.982232,0.234839449,0.737750217,8.73697495,1.612040844,180.8553815,2276,0.99,1477.602303,-5.850291067,,,,290.5965397,285.787231
982 123755321238,06/10/2023,Brahman X,Drench,Back,Steer,,,,542.2231543,0.237769106,0.740725234,8.744883515,1.612783122,181.0190888,2277,1,1486.347187,-5.612521961,,,,290.6993243,285.9142693
982 123755321238,07/10/2023,Brahman X,Drench,Back,Steer,540,542.4640766,0.240698762,542.4640766,0.240698762,0.240922291,8.752793872,1.61352507,181.1828332,2278,1.01,1495.099981,-5.371823199,,,,290.802109,286.0413076
982 123755321238,08/10/2023,Brahman X,Drench,Back,Steer,,,,543.3830708,0.674981266,1.258030185,9.590720364,1.765001686,198.5279115,2282,2.83,1504.690701,-4.696841933,,,,291.1941795,286.5258933
982 123755321238,09/10/2023,Brahman X,Drench,Back,Steer,540,544.3020651,1.10926377,544.3020651,1.10926377,0.91899422,10.46691467,1.92299742,216.6651337,2286,4.66,1515.157616,-3.587578163,,,,291.58625,287.0104789
982 123755321238,10/10/2023,Brahman X,Drench,Back,Steer,548,545.488385,1.127591239,545.488385,1.127591239,1.186319949,10.51743041,1.928075959,217.7108095,2291,4.74,1525.675046,-2.459986924,,,,292.0923697,287.6360254
982 123755321238,11/10/2023,Brahman X,Drench,Back,Steer,,,,546.6854659,1.138202974,1.20246135,10.55234266,1.930240205,218.433493,2296,4.78,1536.227389,-1.32178395,,,,292.6030803,288.2672462
982 123755321238,12/10/2023,Brahman X,Drench,Back,Steer,542,547.8825468,1.14881471,547.8825468,1.14881471,1.197080883,10.58726425,1.9323967,219.1563701,2301,4.83,1546.814653,-0.17296924,,,,293.1137909,288.8984669
982 123755321238,13/10/2023,Brahman X,Drench,Back,Steer,,,,549.0331884,1.160100573,1.135161826,10.62306913,1.934868301,219.8975309,2306,4.87,1557.437722,0.987131332,,,,293.6046892,289.5052002
982 123755321238,14/10/2023,Brahman X,Drench,Back,Steer,,,,550.18383,1.171386435,1.119682061,10.65888948,1.937332379,220.6390123,2311,4.92,1568.096612,2.158517768,,,,294.0955874,290.1119335
982 123755321238,15/10/2023,Brahman X,Drench,Back,Steer,572,551.3344716,1.182672298,551.3344716,1.182672298,1.15064159,10.6947251,1.93978894,221.3808097,2316,4.97,1578.791337,3.341190066,,,,294.5864856,290.7186668
982 123755321238,16/10/2023,Brahman X,Drench,Back,Steer,542,552.9039751,1.211192427,552.9039751,1.211192427,1.56950352,10.77075187,1.948032996,222.9545637,2322,5.09,1589.562089,4.552382493,,,,295.2560829,291.5462661
982 123755321248,19/04/2023,Brahman X,Drench,Back,Steer,484,524.4626977,7.84074447,524.4626977,7.84074447,,28.31023414,5.39794999,586.0218467,2203,32.93,28.31023414,7.84074447,,0.586021847,,283.1221807,276.5491805
982 123755321248,20/04/2023,Brahman X,Drench,Back,Steer,,,,524.5871985,7.804434769,,28.1910487,5.373949037,583.5547081,2203,32.78,56.50128284,15.64517924,,,,283.1752965,276.6148298
982 123755321248,21/04/2023,Brahman X,Drench,Back,Steer,,,,524.7116994,7.768125068,,28.07211383,5.350007224,581.0927562,2204,32.63,84.57339667,23.41330431,,,,283.2284123,276.6804791
982 123755321248,22/04/2023,Brahman X,Drench,Back,Steer,,,,524.8362003,7.731815367,,27.95342951,5.326124512,578.6359909,2204,32.47,112.5268262,31.14511968,,,,283.2815281,276.7461284
982 123755321248,23/04/2023,Brahman X,Drench,Back,Steer,,,,524.9607011,7.695505666,,27.83499577,5.30230086,576.1844124,2205,32.32,140.3618219,38.84062534,,,,283.3346439,276.8117777
982 123755321248,24/04/2023,Brahman X,Drench,Back,Steer,,,,525.085202,7.659195965,,27.7168126,5.278536226,573.7380209,2205,32.17,168.0786346,46.49982131,,,,283.3877597,276.877427
982 123755321248,25/04/2023,Brahman X,Drench,Back,Steer,,,,525.2097028,7.622886264,,27.59888002,5.254830569,571.2968163,2206,32.02,195.6775146,54.12270757,,,,283.4408755,276.9430763
982 123755321248,26/04/2023,Brahman X,Drench,Back,Steer,,,,525.3342037,7.586576563,,27.48119802,5.231183849,568.8607989,2206,31.86,223.1587126,61.70928413,,,,283.4939913,277.0087256
982 123755321248,27/04/2023,Brahman X,Drench,Back,Steer,,,,525.4587045,7.550266862,,27.36376661,5.207596025,566.4299688,2207,31.71,250.5224792,69.25955099,,,,283.5471071,277.0743749
982 123755321248,28/04/2023,Brahman X,Drench,Back,Steer,,,,525.5832054,7.513957161,,27.2465858,5.184067055,564.004326,2207,31.56,277.769065,76.77350815,,,,283.6002229,277.1400242
982 123755321248,29/04/2023,Brahman X,Drench,Back,Steer,,,,525.7077063,7.477647459,,27.12965559,5.1605969,561.5838707,2208,31.41,304.8987206,84.25115561,,,,283.6533387,277.2056735
982 123755321248,30/04/2023,Brahman X,Drench,Back,Steer,,,,525.8322071,7.441337758,,27.01297599,5.137185518,559.168603,2208,31.25,331.9116966,91.69249337,,,,283.7064545,277.2713228
982 123755321248,01/05/2023,Brahman X,Drench,Back,Steer,,,,525.956708,7.405028057,,26.89654701,5.113832868,556.758523,2209,31.1,358.8082436,99.09752143,,,,283.7595703,277.3369721
982 123755321248,02/05/2023,Brahman X,Drench,Back,Steer,,,,526.0812088,7.368718356,,26.78036864,5.090538911,554.3536308,2210,30.95,385.5886122,106.4662398,,,,283.8126861,277.4026214
982 123755321248,03/05/2023,Brahman X,Drench,Back,Steer,,,,526.2057097,7.332408655,,26.6644409,5.067303605,551.9539266,2210,30.8,412.2530531,113.7986484,,,,283.8658019,277.4682707
982 123755321248,04/05/2023,Brahman X,Drench,Back,Steer,,,,526.3302106,7.296098954,,26.54876378,5.04412691,549.5594103,2211,30.64,438.8018169,121.0947474,,,,283.9189177,277.53392
982 123755321248,05/05/2023,Brahman X,Drench,Back,Steer,,,,526.4547114,7.259789253,,26.43333731,5.021008785,547.1700823,2211,30.49,465.2351542,128.3545366,,,,283.9720335,277.5995693
982 123755321248,06/05/2023,Brahman X,Drench,Back,Steer,,,,526.5792123,7.223479552,,26.31816147,4.997949189,544.7859424,2212,30.34,491.5533157,135.5780162,,,,284.0251493,277.6652186
982 123755321248,07/05/2023,Brahman X,Drench,Back,Steer,,,,526.7037131,7.187169851,,26.20323628,4.974948083,542.406991,2212,30.19,517.756552,142.7651861,,,,284.0782651,277.7308679
982 123755321248,08/05/2023,Brahman X,Drench,Back,Steer,,,,526.828214,7.15086015,,26.08856174,4.952005426,540.033228,2213,30.03,543.8451137,149.9160462,,,,284.1313809,277.7965172
982 123755321248,09/05/2023,Brahman X,Drench,Back,Steer,,,,526.9527148,7.114550449,,25.97413786,4.929121177,537.6646537,2213,29.88,569.8192516,157.0305966,,,,284.1844967,277.8621665
982 123755321248,10/05/2023,Brahman X,Drench,Back,Steer,,,,527.0772157,7.078240747,,25.85996464,4.906295296,535.301268,2214,29.73,595.6792162,164.1088374,,,,284.2376125,277.9278158
982 123755321248,11/05/2023,Brahman X,Drench,Back,Steer,,,,527.2017166,7.041931046,,25.74604209,4.883527743,532.9430712,2214,29.58,621.4252583,171.1507684,,,,284.2907283,277.9934651
982 123755321248,12/05/2023,Brahman X,Drench,Back,Steer,,,,527.3262174,7.005621345,,25.63237021,4.860818477,530.5900633,2215,29.42,647.0576285,178.1563898,,,,284.3438441,278.0591144
982 123755321248,13/05/2023,Brahman X,Drench,Back,Steer,,,,527.4507183,6.969311644,,25.51894901,4.838167458,528.2422445,2215,29.27,672.5765775,185.1257014,,,,284.3969599,278.1247637
982 123755321248,14/05/2023,Brahman X,Drench,Back,Steer,,,,527.5752191,6.933001943,,25.40577849,4.815574647,525.8996148,2216,29.12,697.982356,192.0587034,,,,284.4500757,278.190413
982 123755321248,15/05/2023,Brahman X,Drench,Back,Steer,,,,527.69972,6.896692242,,25.29285867,4.793040002,523.5621744,2216,28.97,723.2752147,198.9553956,,,,284.5031915,278.2560623
982 123755321248,16/05/2023,Brahman X,Drench,Back,Steer,,,,527.8242208,6.860382541,,25.18018954,4.770563484,521.2299234,2217,28.81,748.4554042,205.8157782,,,,284.5563073,278.3217116
982 123755321248,17/05/2023,Brahman X,Drench,Back,Steer,,,,527.9487217,6.82407284,,25.06777111,4.748145052,518.9028619,2217,28.66,773.5231753,212.639851,,,,284.6094231,278.387361
982 123755321248,18/05/2023,Brahman X,Drench,Back,Steer,,,,528.0732226,6.787763139,,24.95560338,4.725784667,516.58099,2218,28.51,798.4787787,219.4276141,,,,284.6625389,278.4530103
982 123755321248,19/05/2023,Brahman X,Drench,Back,Steer,,,,528.1977234,6.751453438,,24.84368637,4.703482288,514.2643078,2218,28.36,823.3224651,226.1790676,,,,284.7156547,278.5186596
982 123755321248,20/05/2023,Brahman X,Drench,Back,Steer,,,,528.3222243,6.715143736,,24.73202007,4.681237876,511.9528154,2219,28.2,848.0544851,232.8942113,,,,284.7687705,278.5843089
982 123755321248,21/05/2023,Brahman X,Drench,Back,Steer,,,,528.4467251,6.678834035,,24.62060449,4.65905139,509.646513,2219,28.05,872.6750896,239.5730453,,,,284.8218863,278.6499582
982 123755321248,22/05/2023,Brahman X,Drench,Back,Steer,,,,528.571226,6.642524334,,24.50943965,4.636922791,507.3454007,2220,27.9,897.1845293,246.2155697,,,,284.8750021,278.7156075
982 123755321248,23/05/2023,Brahman X,Drench,Back,Steer,,,,528.6957268,6.606214633,,24.39852553,4.614852039,505.0494785,2221,27.75,921.5830548,252.8217843,,,,284.9281179,278.7812568
982 123755321248,24/05/2023,Brahman X,Drench,Back,Steer,,,,528.8202277,6.569904932,,24.28786216,4.592839094,502.7587466,2221,27.59,945.870917,259.3916892,,,,284.9812337,278.8469061
982 123755321248,25/05/2023,Brahman X,Drench,Back,Steer,,,,528.9447286,6.533595231,,24.17744952,4.570883916,500.4732051,2222,27.44,970.0483665,265.9252845,,,,285.0343495,278.9125554
982 123755321248,26/05/2023,Brahman X,Drench,Back,Steer,,,,529.0692294,6.49728553,,24.06728764,4.548986466,498.1928541,2222,27.29,994.1156541,272.42257,,,,285.0874653,278.9782047
982 123755321248,27/05/2023,Brahman X,Drench,Back,Steer,,,,529.1937303,6.460975829,,23.95737651,4.527146703,495.9176938,2223,27.14,1018.073031,278.8835458,,,,285.1405811,279.043854
982 123755321248,28/05/2023,Brahman X,Drench,Back,Steer,,,,529.3182311,6.424666128,,23.84771614,4.505364588,493.6477241,2223,26.98,1041.920747,285.308212,,,,285.1936969,279.1095033
982 123755321248,29/05/2023,Brahman X,Drench,Back,Steer,,,,529.442732,6.388356427,,23.73830654,4.483640081,491.3829453,2224,26.83,1065.659053,291.6965684,,,,285.2468127,279.1751526
982 123755321248,30/05/2023,Brahman X,Drench,Back,Steer,,,,529.5672328,6.352046725,,23.62914771,4.461973143,489.1233575,2224,26.68,1089.288201,298.0486151,,,,285.2999285,279.2408019
982 123755321248,31/05/2023,Brahman X,Drench,Back,Steer,,,,529.6917337,6.315737024,,23.52023965,4.440363735,486.8689607,2225,26.53,1112.808441,304.3643521,,,,285.3530444,279.3064512
982 123755321248,01/06/2023,Brahman X,Drench,Back,Steer,,,,529.8162346,6.279427323,,23.41158237,4.418811816,484.6197552,2225,26.37,1136.220023,310.6437795,,,,285.4061602,279.3721005
982 123755321248,02/06/2023,Brahman X,Drench,Back,Steer,,,,529.9407354,6.243117622,,23.30317589,4.397317347,482.3757409,2226,26.22,1159.523199,316.8868971,,,,285.459276,279.4377498
982 123755321248,03/06/2023,Brahman X,Drench,Back,Steer,,,,530.0652363,6.206807921,,23.19502019,4.375880289,480.136918,2226,26.07,1182.718219,323.093705,,,,285.5123918,279.5033991
982 123755321248,04/06/2023,Brahman X,Drench,Back,Steer,,,,530.1897371,6.17049822,,23.0871153,4.354500602,477.9032866,2227,25.92,1205.805334,329.2642032,,,,285.5655076,279.5690484
982 123755321248,05/06/2023,Brahman X,Drench,Back,Steer,,,,530.314238,6.134188519,,22.9794612,4.333178247,475.6748469,2227,25.76,1228.784796,335.3983917,,,,285.6186234,279.6346977
982 123755321248,06/06/2023,Brahman X,Drench,Back,Steer,,,,530.4387388,6.097878818,,22.87205792,4.311913185,473.4515989,2228,25.61,1251.656854,341.4962706,,,,285.6717392,279.700347
982 123755321248,07/06/2023,Brahman X,Drench,Back,Steer,,,,530.5632397,6.061569117,,22.76490545,4.290705375,471.2335427,2228,25.46,1274.421759,347.5578397,,,,285.724855,279.7659963
982 123755321248,08/06/2023,Brahman X,Drench,Back,Steer,,,,530.6877406,6.025259416,,22.6580038,4.26955478,469.0206786,2229,25.31,1297.079763,353.5830991,,,,285.7779708,279.8316456
982 123755321248,09/06/2023,Brahman X,Drench,Back,Steer,,,,530.8122414,5.988949715,,22.55135297,4.24846136,466.8130065,2229,25.15,1319.631116,359.5720488,,,,285.8310866,279.8972949
982 123755321248,10/06/2023,Brahman X,Drench,Back,Steer,,,,530.9367423,5.952640013,,22.44495297,4.227425075,464.6105266,2230,25,1342.076069,365.5246888,,,,285.8842024,279.9629442
982 123755321248,11/06/2023,Brahman X,Drench,Back,Steer,,,,531.0612431,5.916330312,,22.33880382,4.206445886,462.413239,2230,24.85,1364.414873,371.4410191,,,,285.9373182,280.0285935
982 123755321248,12/06/2023,Brahman X,Drench,Back,Steer,,,,531.185744,5.880020611,,22.2329055,4.185523755,460.2211438,2231,24.7,1386.647778,377.3210397,,,,285.990434,280.0942428
982 123755321248,13/06/2023,Brahman X,Drench,Back,Steer,,,,531.3102449,5.84371091,,22.12725803,4.164658642,458.0342412,2232,24.54,1408.775036,383.1647507,,,,286.0435498,280.1598921
982 123755321248,14/06/2023,Brahman X,Drench,Back,Steer,,,,531.4347457,5.807401209,,22.02186141,4.143850508,455.8525311,2232,24.39,1430.796897,388.9721519,,,,286.0966656,280.2255414
982 123755321248,15/06/2023,Brahman X,Drench,Back,Steer,,,,531.5592466,5.771091508,,21.91671565,4.123099314,453.6760139,2233,24.24,1452.713613,394.7432434,,,,286.1497814,280.2911907
982 123755321248,16/06/2023,Brahman X,Drench,Back,Steer,,,,531.6837474,5.734781807,,21.81182075,4.102405021,451.5046895,2233,24.09,1474.525434,400.4780252,,,,286.2028972,280.35684
982 123755321248,17/06/2023,Brahman X,Drench,Back,Steer,,,,531.8082483,5.698472106,,21.70717672,4.08176759,449.3385581,2234,23.93,1496.232611,406.1764973,,,,286.256013,280.4224893
982 123755321248,18/06/2023,Brahman X,Drench,Back,Steer,,,,531.9327491,5.662162405,,21.60278356,4.061186983,447.1776198,2234,23.78,1517.835394,411.8386597,,,,286.3091288,280.4881386
982 123755321248,19/06/2023,Brahman X,Drench,Back,Steer,,,,532.05725,5.625852704,,21.49864129,4.040663159,445.0218747,2235,23.63,1539.334035,417.4645124,,,,286.3622446,280.5537879
982 123755321248,20/06/2023,Brahman X,Drench,Back,Steer,,,,532.1817509,5.589543002,,21.3947499,4.020196082,442.8713228,2235,23.48,1560.728785,423.0540554,,,,286.4153604,280.6194372
982 123755321248,21/06/2023,Brahman X,Drench,Back,Steer,,,,532.3062517,5.553233301,,21.29110939,3.999785711,440.7259645,2236,23.32,1582.019895,428.6072887,,,,286.4684762,280.6850865
982 123755321248,22/06/2023,Brahman X,Drench,Back,Steer,,,,532.4307526,5.5169236,,21.18771979,3.979432008,438.5857996,2236,23.17,1603.207615,434.1242123,,,,286.521592,280.7507358
982 123755321248,23/06/2023,Brahman X,Drench,Back,Steer,,,,532.5552534,5.480613899,,21.08458108,3.959134935,436.4508284,2237,23.02,1624.292196,439.6048262,,,,286.5747078,280.8163851
982 123755321248,24/06/2023,Brahman X,Drench,Back,Steer,,,,532.6797543,5.444304198,,20.98169329,3.938894452,434.321051,2237,22.87,1645.273889,445.0491304,,,,286.6278236,280.8820344
982 123755321248,25/06/2023,Brahman X,Drench,Back,Steer,,,,532.8042551,5.407994497,,20.8790564,3.918710521,432.1964675,2238,22.71,1666.152945,450.4571249,,,,286.6809394,280.9476837
982 123755321248,26/06/2023,Brahman X,Drench,Back,Steer,,,,532.928756,5.371684796,,20.77667043,3.898583103,430.0770779,2238,22.56,1686.929616,455.8288097,,,,286.7340552,281.013333
982 123755321248,27/06/2023,Brahman X,Drench,Back,Steer,,,,533.0532569,5.335375095,,20.67453538,3.87851216,427.9628825,2239,22.41,1707.604151,461.1641848,,,,286.787171,281.0789823
982 123755321248,28/06/2023,Brahman X,Drench,Back,Steer,,,,533.1777577,5.299065394,,20.57265127,3.858497653,425.8538812,2239,22.26,1728.176802,466.4632502,,,,286.8402868,281.1446316
982 123755321248,29/06/2023,Brahman X,Drench,Back,Steer,,,,533.3022586,5.262755693,,20.47101808,3.838539544,423.7500743,2240,22.1,1748.64782,471.7260059,,,,286.8934026,281.2102809
982 123755321248,30/06/2023,Brahman X,Drench,Back,Steer,,,,533.4267594,5.226445992,,20.36963584,3.818637794,421.6514618,2240,21.95,1769.017456,476.9524519,,,,286.9465184,281.2759302
982 123755321248,01/07/2023,Brahman X,Drench,Back,Steer,,,,533.5512603,5.19013629,,20.26850454,3.798792364,419.5580439,2241,21.8,1789.285961,482.1425882,,,,286.9996342,281.3415795
982 123755321248,02/07/2023,Brahman X,Drench,Back,Steer,,,,533.6757611,5.153826589,,20.16762418,3.779003218,417.4698206,2241,21.65,1809.453585,487.2964147,,,,287.05275,281.4072289
